ICD Code,Indication,Active ingredient
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"DEXTRAN 70, HYPROMELLOSE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"DEXTRAN 70, HYPROMELLOSE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,HYALURONATE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"SODIUM HYALURONATE, DEXPANTHENOL"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,SODIUM HYALURONATE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,HYALURONATE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"ECTOIN, SODIUM HYALURONATE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"SODIUM HYALURONATE, SODIUM CARBOXY METHYL CELLULOSE 7LF, GLYCEROL, ERYTHRITOL"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,SODIUM HYALURONATE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"SODIUM HYALURONATE , TREHALOSE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,SODIUM HYALURONATE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"MINERAL OIL, ANHYDROUS LIQUID LANOLIN, WHIT PETROLATUM"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,PETROLATUM WHITE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"POLYETHYLENE GLYCOL, PROPYLENE GLYCOL"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"PROPYLENE GLYCOL , POLYETHYLENE GLYCOL"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"DEXTRAN 70, HYPROMELLOSE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"DEXTRAN 70, HYPROMELLOSE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,"SODIUM HYALURONATE, DEXPANTHENOL"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,DEXPANTHENOL
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Eye dryness in patients receiving continuous infusions of Neuromuscular blockers.,CARBOMER
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),HYDROXYETHYLSTARCH
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),HYDROXYETHYLSTARCH
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),HYDROXYETHYLSTARCH
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),HYDROXYETHYLSTARCH
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),HYDROXYETHYLSTARCH
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),SODIUM CHLORIDE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"SODIUM CHLORIDE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"SODIUM CHLORIDE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGERS SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),RINGER'S-LACTATE SOLUTION
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),LACTATED RINGER
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),LACTATED RINGER
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),LACTATED RINGER
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),"LACTATED RINGER (SODIUM CHLORIDE, POTASIUM CHLORIDE, CALCIUM CHLORIDE DIHYDRATE, SODIUM LACTATE)"
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
"Y48, T41, T88.2, T88.5",Anesthesia-Supportive agents/ Fluid resuscitation (uncontrolled bleeding),DEXTROSE
